copa,R1_filename,R2_filename,Expt
CoPA_19711_L2,atac/CoPA_19711_L2_R1.fastq.gz,atac/CoPA_19711_L2_R2.fastq.gz,ATAC
CoPA_19712_L2,atac/CoPA_19712_L2_R1.fastq.gz,atac/CoPA_19712_L2_R2.fastq.gz,ATAC
CoPA_19713_L2,atac/CoPA_19713_L2_R1.fastq.gz,atac/CoPA_19713_L2_R2.fastq.gz,ATAC
CoPA_19714_L2,atac/CoPA_19714_L2_R1.fastq.gz,atac/CoPA_19714_L2_R2.fastq.gz,ATAC
CoPA_19715_L2,atac/CoPA_19715_L2_R1.fastq.gz,atac/CoPA_19715_L2_R2.fastq.gz,ATAC
CoPA_19716_L2,atac/CoPA_19716_L2_R1.fastq.gz,atac/CoPA_19716_L2_R2.fastq.gz,ATAC
CoPA_19717_L2,atac/CoPA_19717_L2_R1.fastq.gz,atac/CoPA_19717_L2_R2.fastq.gz,ATAC
CoPA_19718_L2,atac/CoPA_19718_L2_R1.fastq.gz,atac/CoPA_19718_L2_R2.fastq.gz,ATAC
CoPA_19719_L2,atac/CoPA_19719_L2_R1.fastq.gz,atac/CoPA_19719_L2_R2.fastq.gz,ATAC
CoPA_19720_L2,atac/CoPA_19720_L2_R1.fastq.gz,atac/CoPA_19720_L2_R2.fastq.gz,ATAC
CoPA_19721_L2,atac/CoPA_19721_L2_R1.fastq.gz,atac/CoPA_19721_L2_R2.fastq.gz,ATAC
CoPA_19722_L2,atac/CoPA_19722_L2_R1.fastq.gz,atac/CoPA_19722_L2_R2.fastq.gz,ATAC
CoPA_19723_L2,atac/CoPA_19723_L2_R1.fastq.gz,atac/CoPA_19723_L2_R2.fastq.gz,ATAC
CoPA_19724_L2,atac/CoPA_19724_L2_R1.fastq.gz,atac/CoPA_19724_L2_R2.fastq.gz,ATAC
CoPA_19725_L2,atac/CoPA_19725_L2_R1.fastq.gz,atac/CoPA_19725_L2_R2.fastq.gz,ATAC
CoPA_19710_L3,atac/CoPA_19710_L3_R1.fastq.gz,atac/CoPA_19710_L3_R2.fastq.gz,ATAC
CoPA_19711_L3,atac/CoPA_19711_L3_R1.fastq.gz,atac/CoPA_19711_L3_R2.fastq.gz,ATAC
CoPA_19712_L3,atac/CoPA_19712_L3_R1.fastq.gz,atac/CoPA_19712_L3_R2.fastq.gz,ATAC
CoPA_19713_L3,atac/CoPA_19713_L3_R1.fastq.gz,atac/CoPA_19713_L3_R2.fastq.gz,ATAC
CoPA_19714_L3,atac/CoPA_19714_L3_R1.fastq.gz,atac/CoPA_19714_L3_R2.fastq.gz,ATAC
CoPA_19715_L3,atac/CoPA_19715_L3_R1.fastq.gz,atac/CoPA_19715_L3_R2.fastq.gz,ATAC
CoPA_19716_L3,atac/CoPA_19716_L3_R1.fastq.gz,atac/CoPA_19716_L3_R2.fastq.gz,ATAC
CoPA_19717_L3,atac/CoPA_19717_L3_R1.fastq.gz,atac/CoPA_19717_L3_R2.fastq.gz,ATAC
CoPA_19718_L3,atac/CoPA_19718_L3_R1.fastq.gz,atac/CoPA_19718_L3_R2.fastq.gz,ATAC
CoPA_19719_L3,atac/CoPA_19719_L3_R1.fastq.gz,atac/CoPA_19719_L3_R2.fastq.gz,ATAC
CoPA_19720_L3,atac/CoPA_19720_L3_R1.fastq.gz,atac/CoPA_19720_L3_R2.fastq.gz,ATAC
CoPA_19721_L3,atac/CoPA_19721_L3_R1.fastq.gz,atac/CoPA_19721_L3_R2.fastq.gz,ATAC
CoPA_19722_L3,atac/CoPA_19722_L3_R1.fastq.gz,atac/CoPA_19722_L3_R2.fastq.gz,ATAC
CoPA_19723_L3,atac/CoPA_19723_L3_R1.fastq.gz,atac/CoPA_19723_L3_R2.fastq.gz,ATAC
CoPA_19724_L3,atac/CoPA_19724_L3_R1.fastq.gz,atac/CoPA_19724_L3_R2.fastq.gz,ATAC
CoPA_19725_L3,atac/CoPA_19725_L3_R1.fastq.gz,atac/CoPA_19725_L3_R2.fastq.gz,ATAC
CoPA_19710_L4,atac/CoPA_19710_L4_R1.fastq.gz,atac/CoPA_19710_L4_R2.fastq.gz,ATAC
CoPA_19711_L4,atac/CoPA_19711_L4_R1.fastq.gz,atac/CoPA_19711_L4_R2.fastq.gz,ATAC
CoPA_19712_L4,atac/CoPA_19712_L4_R1.fastq.gz,atac/CoPA_19712_L4_R2.fastq.gz,ATAC
CoPA_19713_L4,atac/CoPA_19713_L4_R1.fastq.gz,atac/CoPA_19713_L4_R2.fastq.gz,ATAC
CoPA_19714_L4,atac/CoPA_19714_L4_R1.fastq.gz,atac/CoPA_19714_L4_R2.fastq.gz,ATAC
CoPA_19715_L4,atac/CoPA_19715_L4_R1.fastq.gz,atac/CoPA_19715_L4_R2.fastq.gz,ATAC
CoPA_19716_L4,atac/CoPA_19716_L4_R1.fastq.gz,atac/CoPA_19716_L4_R2.fastq.gz,ATAC
CoPA_19717_L4,atac/CoPA_19717_L4_R1.fastq.gz,atac/CoPA_19717_L4_R2.fastq.gz,ATAC
CoPA_19718_L4,atac/CoPA_19718_L4_R1.fastq.gz,atac/CoPA_19718_L4_R2.fastq.gz,ATAC
CoPA_19719_L4,atac/CoPA_19719_L4_R1.fastq.gz,atac/CoPA_19719_L4_R2.fastq.gz,ATAC
CoPA_19720_L4,atac/CoPA_19720_L4_R1.fastq.gz,atac/CoPA_19720_L4_R2.fastq.gz,ATAC
CoPA_19721_L4,atac/CoPA_19721_L4_R1.fastq.gz,atac/CoPA_19721_L4_R2.fastq.gz,ATAC
CoPA_19722_L4,atac/CoPA_19722_L4_R1.fastq.gz,atac/CoPA_19722_L4_R2.fastq.gz,ATAC
CoPA_19723_L4,atac/CoPA_19723_L4_R1.fastq.gz,atac/CoPA_19723_L4_R2.fastq.gz,ATAC
CoPA_19724_L4,atac/CoPA_19724_L4_R1.fastq.gz,atac/CoPA_19724_L4_R2.fastq.gz,ATAC
CoPA_19725_L4,atac/CoPA_19725_L4_R1.fastq.gz,atac/CoPA_19725_L4_R2.fastq.gz,ATAC
CoPA_19726_L1,atac/CoPA_19726_L1_R1.fastq.gz,atac/CoPA_19726_L1_R2.fastq.gz,ATAC
CoPA_19727_L1,atac/CoPA_19727_L1_R1.fastq.gz,atac/CoPA_19727_L1_R2.fastq.gz,ATAC
CoPA_19728_L1,atac/CoPA_19728_L1_R1.fastq.gz,atac/CoPA_19728_L1_R2.fastq.gz,ATAC
CoPA_19729_L1,atac/CoPA_19729_L1_R1.fastq.gz,atac/CoPA_19729_L1_R2.fastq.gz,ATAC
CoPA_19730_L1,atac/CoPA_19730_L1_R1.fastq.gz,atac/CoPA_19730_L1_R2.fastq.gz,ATAC
CoPA_19731_L1,atac/CoPA_19731_L1_R1.fastq.gz,atac/CoPA_19731_L1_R2.fastq.gz,ATAC
CoPA_19732_L1,atac/CoPA_19732_L1_R1.fastq.gz,atac/CoPA_19732_L1_R2.fastq.gz,ATAC
CoPA_19733_L1,atac/CoPA_19733_L1_R1.fastq.gz,atac/CoPA_19733_L1_R2.fastq.gz,ATAC
CoPA_19734_L1,atac/CoPA_19734_L1_R1.fastq.gz,atac/CoPA_19734_L1_R2.fastq.gz,ATAC
CoPA_19735_L1,atac/CoPA_19735_L1_R1.fastq.gz,atac/CoPA_19735_L1_R2.fastq.gz,ATAC
CoPA_19736_L1,atac/CoPA_19736_L1_R1.fastq.gz,atac/CoPA_19736_L1_R2.fastq.gz,ATAC
CoPA_19737_L1,atac/CoPA_19737_L1_R1.fastq.gz,atac/CoPA_19737_L1_R2.fastq.gz,ATAC
CoPA_19738_L1,atac/CoPA_19738_L1_R1.fastq.gz,atac/CoPA_19738_L1_R2.fastq.gz,ATAC
CoPA_19739_L1,atac/CoPA_19739_L1_R1.fastq.gz,atac/CoPA_19739_L1_R2.fastq.gz,ATAC
CoPA_19740_L1,atac/CoPA_19740_L1_R1.fastq.gz,atac/CoPA_19740_L1_R2.fastq.gz,ATAC
CoPA_19741_L1,atac/CoPA_19741_L1_R1.fastq.gz,atac/CoPA_19741_L1_R2.fastq.gz,ATAC
CoPA_19726_L2,atac/CoPA_19726_L2_R1.fastq.gz,atac/CoPA_19726_L2_R2.fastq.gz,ATAC
CoPA_19727_L2,atac/CoPA_19727_L2_R1.fastq.gz,atac/CoPA_19727_L2_R2.fastq.gz,ATAC
CoPA_19728_L2,atac/CoPA_19728_L2_R1.fastq.gz,atac/CoPA_19728_L2_R2.fastq.gz,ATAC
CoPA_19729_L2,atac/CoPA_19729_L2_R1.fastq.gz,atac/CoPA_19729_L2_R2.fastq.gz,ATAC
CoPA_19730_L2,atac/CoPA_19730_L2_R1.fastq.gz,atac/CoPA_19730_L2_R2.fastq.gz,ATAC
CoPA_19731_L2,atac/CoPA_19731_L2_R1.fastq.gz,atac/CoPA_19731_L2_R2.fastq.gz,ATAC
CoPA_19732_L2,atac/CoPA_19732_L2_R1.fastq.gz,atac/CoPA_19732_L2_R2.fastq.gz,ATAC
CoPA_19733_L2,atac/CoPA_19733_L2_R1.fastq.gz,atac/CoPA_19733_L2_R2.fastq.gz,ATAC
CoPA_19734_L2,atac/CoPA_19734_L2_R1.fastq.gz,atac/CoPA_19734_L2_R2.fastq.gz,ATAC
CoPA_19735_L2,atac/CoPA_19735_L2_R1.fastq.gz,atac/CoPA_19735_L2_R2.fastq.gz,ATAC
CoPA_19736_L2,atac/CoPA_19736_L2_R1.fastq.gz,atac/CoPA_19736_L2_R2.fastq.gz,ATAC
CoPA_19737_L2,atac/CoPA_19737_L2_R1.fastq.gz,atac/CoPA_19737_L2_R2.fastq.gz,ATAC
CoPA_19738_L2,atac/CoPA_19738_L2_R1.fastq.gz,atac/CoPA_19738_L2_R2.fastq.gz,ATAC
CoPA_19739_L2,atac/CoPA_19739_L2_R1.fastq.gz,atac/CoPA_19739_L2_R2.fastq.gz,ATAC
CoPA_19740_L2,atac/CoPA_19740_L2_R1.fastq.gz,atac/CoPA_19740_L2_R2.fastq.gz,ATAC
CoPA_19741_L2,atac/CoPA_19741_L2_R1.fastq.gz,atac/CoPA_19741_L2_R2.fastq.gz,ATAC
CoPA_19726_L3,atac/CoPA_19726_L3_R1.fastq.gz,atac/CoPA_19726_L3_R2.fastq.gz,ATAC
CoPA_19727_L3,atac/CoPA_19727_L3_R1.fastq.gz,atac/CoPA_19727_L3_R2.fastq.gz,ATAC
CoPA_19728_L3,atac/CoPA_19728_L3_R1.fastq.gz,atac/CoPA_19728_L3_R2.fastq.gz,ATAC
CoPA_19729_L3,atac/CoPA_19729_L3_R1.fastq.gz,atac/CoPA_19729_L3_R2.fastq.gz,ATAC
CoPA_19730_L3,atac/CoPA_19730_L3_R1.fastq.gz,atac/CoPA_19730_L3_R2.fastq.gz,ATAC
CoPA_19731_L3,atac/CoPA_19731_L3_R1.fastq.gz,atac/CoPA_19731_L3_R2.fastq.gz,ATAC
CoPA_19732_L3,atac/CoPA_19732_L3_R1.fastq.gz,atac/CoPA_19732_L3_R2.fastq.gz,ATAC
CoPA_19733_L3,atac/CoPA_19733_L3_R1.fastq.gz,atac/CoPA_19733_L3_R2.fastq.gz,ATAC
CoPA_19734_L3,atac/CoPA_19734_L3_R1.fastq.gz,atac/CoPA_19734_L3_R2.fastq.gz,ATAC
CoPA_19735_L3,atac/CoPA_19735_L3_R1.fastq.gz,atac/CoPA_19735_L3_R2.fastq.gz,ATAC
CoPA_19736_L3,atac/CoPA_19736_L3_R1.fastq.gz,atac/CoPA_19736_L3_R2.fastq.gz,ATAC
CoPA_19737_L3,atac/CoPA_19737_L3_R1.fastq.gz,atac/CoPA_19737_L3_R2.fastq.gz,ATAC
CoPA_19738_L3,atac/CoPA_19738_L3_R1.fastq.gz,atac/CoPA_19738_L3_R2.fastq.gz,ATAC
CoPA_19739_L3,atac/CoPA_19739_L3_R1.fastq.gz,atac/CoPA_19739_L3_R2.fastq.gz,ATAC
CoPA_19740_L3,atac/CoPA_19740_L3_R1.fastq.gz,atac/CoPA_19740_L3_R2.fastq.gz,ATAC
CoPA_19741_L3,atac/CoPA_19741_L3_R1.fastq.gz,atac/CoPA_19741_L3_R2.fastq.gz,ATAC
CoPA_19726_L4,atac/CoPA_19726_L4_R1.fastq.gz,atac/CoPA_19726_L4_R2.fastq.gz,ATAC
CoPA_19727_L4,atac/CoPA_19727_L4_R1.fastq.gz,atac/CoPA_19727_L4_R2.fastq.gz,ATAC
CoPA_19728_L4,atac/CoPA_19728_L4_R1.fastq.gz,atac/CoPA_19728_L4_R2.fastq.gz,ATAC
CoPA_19729_L4,atac/CoPA_19729_L4_R1.fastq.gz,atac/CoPA_19729_L4_R2.fastq.gz,ATAC
CoPA_19730_L4,atac/CoPA_19730_L4_R1.fastq.gz,atac/CoPA_19730_L4_R2.fastq.gz,ATAC
CoPA_19731_L4,atac/CoPA_19731_L4_R1.fastq.gz,atac/CoPA_19731_L4_R2.fastq.gz,ATAC
CoPA_19732_L4,atac/CoPA_19732_L4_R1.fastq.gz,atac/CoPA_19732_L4_R2.fastq.gz,ATAC
CoPA_19733_L4,atac/CoPA_19733_L4_R1.fastq.gz,atac/CoPA_19733_L4_R2.fastq.gz,ATAC
CoPA_19734_L4,atac/CoPA_19734_L4_R1.fastq.gz,atac/CoPA_19734_L4_R2.fastq.gz,ATAC
CoPA_19735_L4,atac/CoPA_19735_L4_R1.fastq.gz,atac/CoPA_19735_L4_R2.fastq.gz,ATAC
CoPA_19736_L4,atac/CoPA_19736_L4_R1.fastq.gz,atac/CoPA_19736_L4_R2.fastq.gz,ATAC
CoPA_19737_L4,atac/CoPA_19737_L4_R1.fastq.gz,atac/CoPA_19737_L4_R2.fastq.gz,ATAC
CoPA_19738_L4,atac/CoPA_19738_L4_R1.fastq.gz,atac/CoPA_19738_L4_R2.fastq.gz,ATAC
CoPA_19739_L4,atac/CoPA_19739_L4_R1.fastq.gz,atac/CoPA_19739_L4_R2.fastq.gz,ATAC
CoPA_19740_L4,atac/CoPA_19740_L4_R1.fastq.gz,atac/CoPA_19740_L4_R2.fastq.gz,ATAC
CoPA_19741_L4,atac/CoPA_19741_L4_R1.fastq.gz,atac/CoPA_19741_L4_R2.fastq.gz,ATAC
CoPA_19777_L1,atac/CoPA_19777_L1_R1.fastq.gz,atac/CoPA_19777_L1_R2.fastq.gz,ATAC
CoPA_19778_L1,atac/CoPA_19778_L1_R1.fastq.gz,atac/CoPA_19778_L1_R2.fastq.gz,ATAC
CoPA_19779_L1,atac/CoPA_19779_L1_R1.fastq.gz,atac/CoPA_19779_L1_R2.fastq.gz,ATAC
CoPA_19780_L1,atac/CoPA_19780_L1_R1.fastq.gz,atac/CoPA_19780_L1_R2.fastq.gz,ATAC
CoPA_19781_L1,atac/CoPA_19781_L1_R1.fastq.gz,atac/CoPA_19781_L1_R2.fastq.gz,ATAC
CoPA_19782_L1,atac/CoPA_19782_L1_R1.fastq.gz,atac/CoPA_19782_L1_R2.fastq.gz,ATAC
CoPA_19783_L1,atac/CoPA_19783_L1_R1.fastq.gz,atac/CoPA_19783_L1_R2.fastq.gz,ATAC
CoPA_19784_L1,atac/CoPA_19784_L1_R1.fastq.gz,atac/CoPA_19784_L1_R2.fastq.gz,ATAC
CoPA_19785_L1,atac/CoPA_19785_L1_R1.fastq.gz,atac/CoPA_19785_L1_R2.fastq.gz,ATAC
CoPA_19786_L1,atac/CoPA_19786_L1_R1.fastq.gz,atac/CoPA_19786_L1_R2.fastq.gz,ATAC
CoPA_19787_L1,atac/CoPA_19787_L1_R1.fastq.gz,atac/CoPA_19787_L1_R2.fastq.gz,ATAC
CoPA_19788_L1,atac/CoPA_19788_L1_R1.fastq.gz,atac/CoPA_19788_L1_R2.fastq.gz,ATAC
CoPA_19789_L1,atac/CoPA_19789_L1_R1.fastq.gz,atac/CoPA_19789_L1_R2.fastq.gz,ATAC
CoPA_19790_L1,atac/CoPA_19790_L1_R1.fastq.gz,atac/CoPA_19790_L1_R2.fastq.gz,ATAC
CoPA_19791_L1,atac/CoPA_19791_L1_R1.fastq.gz,atac/CoPA_19791_L1_R2.fastq.gz,ATAC
CoPA_19792_L1,atac/CoPA_19792_L1_R1.fastq.gz,atac/CoPA_19792_L1_R2.fastq.gz,ATAC
CoPA_19777_L2,atac/CoPA_19777_L2_R1.fastq.gz,atac/CoPA_19777_L2_R2.fastq.gz,ATAC
CoPA_19778_L2,atac/CoPA_19778_L2_R1.fastq.gz,atac/CoPA_19778_L2_R2.fastq.gz,ATAC
CoPA_19779_L2,atac/CoPA_19779_L2_R1.fastq.gz,atac/CoPA_19779_L2_R2.fastq.gz,ATAC
CoPA_19780_L2,atac/CoPA_19780_L2_R1.fastq.gz,atac/CoPA_19780_L2_R2.fastq.gz,ATAC
CoPA_19781_L2,atac/CoPA_19781_L2_R1.fastq.gz,atac/CoPA_19781_L2_R2.fastq.gz,ATAC
CoPA_19782_L2,atac/CoPA_19782_L2_R1.fastq.gz,atac/CoPA_19782_L2_R2.fastq.gz,ATAC
CoPA_19783_L2,atac/CoPA_19783_L2_R1.fastq.gz,atac/CoPA_19783_L2_R2.fastq.gz,ATAC
CoPA_19784_L2,atac/CoPA_19784_L2_R1.fastq.gz,atac/CoPA_19784_L2_R2.fastq.gz,ATAC
CoPA_19785_L2,atac/CoPA_19785_L2_R1.fastq.gz,atac/CoPA_19785_L2_R2.fastq.gz,ATAC
CoPA_19786_L2,atac/CoPA_19786_L2_R1.fastq.gz,atac/CoPA_19786_L2_R2.fastq.gz,ATAC
CoPA_19787_L2,atac/CoPA_19787_L2_R1.fastq.gz,atac/CoPA_19787_L2_R2.fastq.gz,ATAC
CoPA_19788_L2,atac/CoPA_19788_L2_R1.fastq.gz,atac/CoPA_19788_L2_R2.fastq.gz,ATAC
CoPA_19789_L2,atac/CoPA_19789_L2_R1.fastq.gz,atac/CoPA_19789_L2_R2.fastq.gz,ATAC
CoPA_19790_L2,atac/CoPA_19790_L2_R1.fastq.gz,atac/CoPA_19790_L2_R2.fastq.gz,ATAC
CoPA_19791_L2,atac/CoPA_19791_L2_R1.fastq.gz,atac/CoPA_19791_L2_R2.fastq.gz,ATAC
CoPA_19792_L2,atac/CoPA_19792_L2_R1.fastq.gz,atac/CoPA_19792_L2_R2.fastq.gz,ATAC
CoPA_19777_L3,atac/CoPA_19777_L3_R1.fastq.gz,atac/CoPA_19777_L3_R2.fastq.gz,ATAC
CoPA_19778_L3,atac/CoPA_19778_L3_R1.fastq.gz,atac/CoPA_19778_L3_R2.fastq.gz,ATAC
CoPA_19779_L3,atac/CoPA_19779_L3_R1.fastq.gz,atac/CoPA_19779_L3_R2.fastq.gz,ATAC
CoPA_19780_L3,atac/CoPA_19780_L3_R1.fastq.gz,atac/CoPA_19780_L3_R2.fastq.gz,ATAC
CoPA_19781_L3,atac/CoPA_19781_L3_R1.fastq.gz,atac/CoPA_19781_L3_R2.fastq.gz,ATAC
CoPA_19782_L3,atac/CoPA_19782_L3_R1.fastq.gz,atac/CoPA_19782_L3_R2.fastq.gz,ATAC
CoPA_19783_L3,atac/CoPA_19783_L3_R1.fastq.gz,atac/CoPA_19783_L3_R2.fastq.gz,ATAC
CoPA_19784_L3,atac/CoPA_19784_L3_R1.fastq.gz,atac/CoPA_19784_L3_R2.fastq.gz,ATAC
CoPA_19785_L3,atac/CoPA_19785_L3_R1.fastq.gz,atac/CoPA_19785_L3_R2.fastq.gz,ATAC
CoPA_19786_L3,atac/CoPA_19786_L3_R1.fastq.gz,atac/CoPA_19786_L3_R2.fastq.gz,ATAC
CoPA_19787_L3,atac/CoPA_19787_L3_R1.fastq.gz,atac/CoPA_19787_L3_R2.fastq.gz,ATAC
CoPA_19788_L3,atac/CoPA_19788_L3_R1.fastq.gz,atac/CoPA_19788_L3_R2.fastq.gz,ATAC
CoPA_19789_L3,atac/CoPA_19789_L3_R1.fastq.gz,atac/CoPA_19789_L3_R2.fastq.gz,ATAC
CoPA_19790_L3,atac/CoPA_19790_L3_R1.fastq.gz,atac/CoPA_19790_L3_R2.fastq.gz,ATAC
CoPA_19791_L3,atac/CoPA_19791_L3_R1.fastq.gz,atac/CoPA_19791_L3_R2.fastq.gz,ATAC
CoPA_19792_L3,atac/CoPA_19792_L3_R1.fastq.gz,atac/CoPA_19792_L3_R2.fastq.gz,ATAC
CoPA_19777_L4,atac/CoPA_19777_L4_R1.fastq.gz,atac/CoPA_19777_L4_R2.fastq.gz,ATAC
CoPA_19778_L4,atac/CoPA_19778_L4_R1.fastq.gz,atac/CoPA_19778_L4_R2.fastq.gz,ATAC
CoPA_19779_L4,atac/CoPA_19779_L4_R1.fastq.gz,atac/CoPA_19779_L4_R2.fastq.gz,ATAC
CoPA_19780_L4,atac/CoPA_19780_L4_R1.fastq.gz,atac/CoPA_19780_L4_R2.fastq.gz,ATAC
CoPA_19781_L4,atac/CoPA_19781_L4_R1.fastq.gz,atac/CoPA_19781_L4_R2.fastq.gz,ATAC
CoPA_19782_L4,atac/CoPA_19782_L4_R1.fastq.gz,atac/CoPA_19782_L4_R2.fastq.gz,ATAC
CoPA_19783_L4,atac/CoPA_19783_L4_R1.fastq.gz,atac/CoPA_19783_L4_R2.fastq.gz,ATAC
CoPA_19784_L4,atac/CoPA_19784_L4_R1.fastq.gz,atac/CoPA_19784_L4_R2.fastq.gz,ATAC
CoPA_19785_L4,atac/CoPA_19785_L4_R1.fastq.gz,atac/CoPA_19785_L4_R2.fastq.gz,ATAC
CoPA_19786_L4,atac/CoPA_19786_L4_R1.fastq.gz,atac/CoPA_19786_L4_R2.fastq.gz,ATAC
CoPA_19787_L4,atac/CoPA_19787_L4_R1.fastq.gz,atac/CoPA_19787_L4_R2.fastq.gz,ATAC
CoPA_19788_L4,atac/CoPA_19788_L4_R1.fastq.gz,atac/CoPA_19788_L4_R2.fastq.gz,ATAC
CoPA_19789_L4,atac/CoPA_19789_L4_R1.fastq.gz,atac/CoPA_19789_L4_R2.fastq.gz,ATAC
CoPA_19790_L4,atac/CoPA_19790_L4_R1.fastq.gz,atac/CoPA_19790_L4_R2.fastq.gz,ATAC
CoPA_19791_L4,atac/CoPA_19791_L4_R1.fastq.gz,atac/CoPA_19791_L4_R2.fastq.gz,ATAC
CoPA_19792_L4,atac/CoPA_19792_L4_R1.fastq.gz,atac/CoPA_19792_L4_R2.fastq.gz,ATAC
CoPA_19793_L1,atac/CoPA_19793_L1_R1.fastq.gz,atac/CoPA_19793_L1_R2.fastq.gz,ATAC
CoPA_19794_L1,atac/CoPA_19794_L1_R1.fastq.gz,atac/CoPA_19794_L1_R2.fastq.gz,ATAC
CoPA_19795_L1,atac/CoPA_19795_L1_R1.fastq.gz,atac/CoPA_19795_L1_R2.fastq.gz,ATAC
CoPA_19796_L1,atac/CoPA_19796_L1_R1.fastq.gz,atac/CoPA_19796_L1_R2.fastq.gz,ATAC
CoPA_19797_L1,atac/CoPA_19797_L1_R1.fastq.gz,atac/CoPA_19797_L1_R2.fastq.gz,ATAC
CoPA_19798_L1,atac/CoPA_19798_L1_R1.fastq.gz,atac/CoPA_19798_L1_R2.fastq.gz,ATAC
CoPA_19799_L1,atac/CoPA_19799_L1_R1.fastq.gz,atac/CoPA_19799_L1_R2.fastq.gz,ATAC
CoPA_19800_L1,atac/CoPA_19800_L1_R1.fastq.gz,atac/CoPA_19800_L1_R2.fastq.gz,ATAC
CoPA_19801_L1,atac/CoPA_19801_L1_R1.fastq.gz,atac/CoPA_19801_L1_R2.fastq.gz,ATAC
CoPA_19802_L1,atac/CoPA_19802_L1_R1.fastq.gz,atac/CoPA_19802_L1_R2.fastq.gz,ATAC
CoPA_19803_L1,atac/CoPA_19803_L1_R1.fastq.gz,atac/CoPA_19803_L1_R2.fastq.gz,ATAC
CoPA_19804_L1,atac/CoPA_19804_L1_R1.fastq.gz,atac/CoPA_19804_L1_R2.fastq.gz,ATAC
CoPA_19805_L1,atac/CoPA_19805_L1_R1.fastq.gz,atac/CoPA_19805_L1_R2.fastq.gz,ATAC
CoPA_19793_L2,atac/CoPA_19793_L2_R1.fastq.gz,atac/CoPA_19793_L2_R2.fastq.gz,ATAC
CoPA_19794_L2,atac/CoPA_19794_L2_R1.fastq.gz,atac/CoPA_19794_L2_R2.fastq.gz,ATAC
CoPA_19795_L2,atac/CoPA_19795_L2_R1.fastq.gz,atac/CoPA_19795_L2_R2.fastq.gz,ATAC
CoPA_19796_L2,atac/CoPA_19796_L2_R1.fastq.gz,atac/CoPA_19796_L2_R2.fastq.gz,ATAC
CoPA_19797_L2,atac/CoPA_19797_L2_R1.fastq.gz,atac/CoPA_19797_L2_R2.fastq.gz,ATAC
CoPA_19798_L2,atac/CoPA_19798_L2_R1.fastq.gz,atac/CoPA_19798_L2_R2.fastq.gz,ATAC
CoPA_19799_L2,atac/CoPA_19799_L2_R1.fastq.gz,atac/CoPA_19799_L2_R2.fastq.gz,ATAC
CoPA_19800_L2,atac/CoPA_19800_L2_R1.fastq.gz,atac/CoPA_19800_L2_R2.fastq.gz,ATAC
CoPA_19801_L2,atac/CoPA_19801_L2_R1.fastq.gz,atac/CoPA_19801_L2_R2.fastq.gz,ATAC
CoPA_19802_L2,atac/CoPA_19802_L2_R1.fastq.gz,atac/CoPA_19802_L2_R2.fastq.gz,ATAC
CoPA_19803_L2,atac/CoPA_19803_L2_R1.fastq.gz,atac/CoPA_19803_L2_R2.fastq.gz,ATAC
CoPA_19804_L2,atac/CoPA_19804_L2_R1.fastq.gz,atac/CoPA_19804_L2_R2.fastq.gz,ATAC
CoPA_19805_L2,atac/CoPA_19805_L2_R1.fastq.gz,atac/CoPA_19805_L2_R2.fastq.gz,ATAC
CoPA_19793_L3,atac/CoPA_19793_L3_R1.fastq.gz,atac/CoPA_19793_L3_R2.fastq.gz,ATAC
CoPA_19794_L3,atac/CoPA_19794_L3_R1.fastq.gz,atac/CoPA_19794_L3_R2.fastq.gz,ATAC
CoPA_19795_L3,atac/CoPA_19795_L3_R1.fastq.gz,atac/CoPA_19795_L3_R2.fastq.gz,ATAC
CoPA_19796_L3,atac/CoPA_19796_L3_R1.fastq.gz,atac/CoPA_19796_L3_R2.fastq.gz,ATAC
CoPA_19797_L3,atac/CoPA_19797_L3_R1.fastq.gz,atac/CoPA_19797_L3_R2.fastq.gz,ATAC
CoPA_19798_L3,atac/CoPA_19798_L3_R1.fastq.gz,atac/CoPA_19798_L3_R2.fastq.gz,ATAC
CoPA_19799_L3,atac/CoPA_19799_L3_R1.fastq.gz,atac/CoPA_19799_L3_R2.fastq.gz,ATAC
CoPA_19800_L3,atac/CoPA_19800_L3_R1.fastq.gz,atac/CoPA_19800_L3_R2.fastq.gz,ATAC
CoPA_19801_L3,atac/CoPA_19801_L3_R1.fastq.gz,atac/CoPA_19801_L3_R2.fastq.gz,ATAC
CoPA_19802_L3,atac/CoPA_19802_L3_R1.fastq.gz,atac/CoPA_19802_L3_R2.fastq.gz,ATAC
CoPA_19803_L3,atac/CoPA_19803_L3_R1.fastq.gz,atac/CoPA_19803_L3_R2.fastq.gz,ATAC
CoPA_19804_L3,atac/CoPA_19804_L3_R1.fastq.gz,atac/CoPA_19804_L3_R2.fastq.gz,ATAC
CoPA_19805_L3,atac/CoPA_19805_L3_R1.fastq.gz,atac/CoPA_19805_L3_R2.fastq.gz,ATAC
CoPA_19793_L4,atac/CoPA_19793_L4_R1.fastq.gz,atac/CoPA_19793_L4_R2.fastq.gz,ATAC
CoPA_19794_L4,atac/CoPA_19794_L4_R1.fastq.gz,atac/CoPA_19794_L4_R2.fastq.gz,ATAC
CoPA_19795_L4,atac/CoPA_19795_L4_R1.fastq.gz,atac/CoPA_19795_L4_R2.fastq.gz,ATAC
CoPA_19796_L4,atac/CoPA_19796_L4_R1.fastq.gz,atac/CoPA_19796_L4_R2.fastq.gz,ATAC
